,Lateral plate mesoderm,Erythroid,Allantois,Gut tube,Endothelium,Haematoendothelial progenitors,Intermediate mesoderm,Blood progenitors,Mixed mesenchymal mesoderm,Spinal cord,Neural crest,Splanchnic mesoderm,Forebrain/Midbrain/Hindbrain,Cranial mesoderm,Surface ectoderm,Definitive endoderm,ExE endoderm,NMP,Anterior somitic tissues,Presomitic mesoderm,Dermomyotome,Cardiomyocytes,Sclerotome
Gsn,0.4476453810332116,-0.0,4.222884970688209,3.3030482789764957,1.2056266950264596,6.357962334117599,0.08138791863361391,7.046397592150927e-05,13.085475658795032,-0.0,17.33940306219782,3.8187621971360366e-05,-0.0,0.6157389844455788,0.6089778423798319,5.574084010447835,0.016582335760095414,0.0042932253541795515,0.0005440326184513008,7.154072184516431,0.003686063741746998,69.2303705788014,0.03041452300991138
Gypa,6.743336891944621e-05,15.284123682472702,0.013495193112572855,-0.0,2.75096120191705e-05,1.4540675398562055,0.36222855018322225,0.09143074181227506,0.3463525476704347,6.4811082714329,1.879760597272902,2.1446169830490134e-07,0.3203781509584036,8.083396688085454,0.6023182970288794,1.2720991159721486,0.06003747638768336,0.9194517292219648,3.2152274326419823,0.2122538075744899,2.849237311043051,3.946703022380571e-12,5.670611665378726
Gypc,1.4077844336932366e-05,100.0,0.0004523117718285199,-0.0,96.74427090859793,50.35098959106168,0.00031675346512010597,3.2987667450972853,0.06067514512574598,-0.0,0.5330371987414144,0.00025326961119369936,-0.0,22.187053871292136,-0.0,0.0593516338135327,0.0022076254160471958,0.012598515787432126,16.978832174266415,1.2319685298777825e-08,21.328098645954512,0.0002650114375685716,22.43152389866533
Hand1,100.0,-0.0,100.0,-0.0,-0.0,32.79277539262101,26.359775385892934,0.00036592854907986384,100.0,-0.0,-0.0,39.16282698085687,-0.0,-0.0,30.537881981600638,1.4858603041349506e-05,0.48038407359282953,0.0008231672115415472,-0.0,-0.0,-0.0,7.048503030474208,-0.0
Hand2,100.0,-0.0,100.0,-0.0,9.901368729459756,15.990857511965933,100.0,0.00015362880206589092,100.0,-0.0,0.2661252632102955,87.5312200448818,-0.0,-0.0,-0.0,0.09565355285757134,0.35897138351411956,0.0033429171028552308,-0.0,-0.0,-0.0,100.0,-0.0
Hapln1,-0.0,-0.0,5.850566298560655e-06,-0.0,100.0,100.0,4.167281937439563,4.583165121542177,12.76607865947992,-0.0,75.9413497072941,0.46383920135366075,-0.0,35.547228376262595,100.0,0.9734894406091186,0.0030534085229997777,3.3303226621362034e-09,17.211388494125462,-0.0,5.251324779306767e-10,0.000905571110779262,3.939986799066688e-05
Hcn4,6.240666747894194e-05,-0.0,4.868670370572681,2.630888279441459e-09,0.005962420749057201,4.542979202419282,0.6017466174122825,0.0020768039498692543,65.12700571466955,3.486919777171154e-08,1.0607602132086172e-15,100.0,-0.0,-0.0,0.00036953357248890433,0.3144460406859333,0.0352172568334674,0.05729587485172801,1.1541235056912578e-10,4.36235434432121e-07,-0.0,100.0,1.484999688805689e-10
Hemgn,0.033417633603583616,100.0,5.022660806145261e-08,1.2246958825226918e-14,7.929227506667419e-05,2.955319218376602,9.397339382757004,7.649934201338024,2.4322282006369963e-06,8.475819192805128,7.081376798851186e-06,9.916604321830157e-05,-0.0,0.08659093430774992,7.648895328591749e-05,3.0669520832554626,0.012843746085838858,0.13088599209360877,0.0011197299077288303,0.03564010955331064,2.653927979226197,1.566492109796073e-11,0.003352323157375171
Hes3,1.9525071286754796,-0.0,0.049655590000072046,-0.0,-0.0,0.00018192809760066324,5.45073099422587,0.0006027913093125231,0.22769794912799973,100.0,-0.0,4.917235433620427e-09,100.0,-0.0,6.296918664964591e-06,0.0012726765406883543,0.002471607507442468,9.043623194361762,0.0013217621498423024,0.2364251626932987,0.0003748834401317967,0.046638941631093216,0.0001793981624975563
Hes7,7.388343211532722,5.062719199404787e-15,0.5029844960404345,1.5588932976935103e-07,0.050601361605236865,3.6803092861633164,18.021366646845973,0.02278939276096385,0.5438867956218898,20.069082443098754,5.184368164147955e-07,0.015846836567865438,-0.0,0.21519593680072788,0.17091895025870085,1.0325895401065597,0.051655007081640794,3.0819168169129703,0.18676806742607815,100.0,3.4138485606185256,8.443892379089307e-12,5.007690449103678
Hoxa1,16.277716591452318,-0.0,1.963292129657736e-10,99.9998971785486,1.788923883206687e-12,0.035918782816392845,22.350490224740224,3.1556825391145515e-05,8.196783465702949e-16,100.0,4.773420959438797e-15,38.058659968967504,-0.0,1.1990061933052896,5.413734397233527e-13,7.592525674429884,2.7911422438465943e-05,13.901446663709521,15.309850764605159,49.69271141212132,83.42699646535127,-0.0,20.981218944124056
Hoxa10,100.0,-0.0,81.91177202547152,0.4102790939488593,0.0004296255154386679,4.0503909076835685,10.043133687102692,0.0022385438468402736,34.24377686278965,1.8077859689068932e-06,3.893363524973165e-06,0.001790216337307512,-0.0,1.411104193193389e-09,3.800038701570532,0.21760224823726895,0.2866601426313376,0.2260249403360187,0.42956416692505517,2.999576023296197,0.679527518015739,2.51978767010447e-13,0.48237940851750627
Hoxa11,100.0,-0.0,100.0,0.00016302609512613362,15.043568667992199,30.797972454438924,11.817722203025435,0.06326575101381184,6.386228269947412,6.894941385856057e-15,0.18385574161635523,0.00010192560153574778,-0.0,2.586110275887039,3.445180183036666,0.033177741217431694,0.012416978404068899,0.04589507560378575,0.25959105653603737,0.09269784321027341,0.00015321727937980012,2.121520426417237e-15,0.13582800723664407
Hoxa13,99.99931481630009,5.689532052664431e-15,100.0,0.01718288390998368,3.043771118030637,7.888243903518309,7.1592497154845045,0.0007428093400382235,0.6368456196780715,2.2827442767936525,8.679202126837124e-05,2.089275635347085e-09,-0.0,0.0003420430745220076,0.03923779102224572,6.4179260576768415,0.016911459400247932,0.598938179216278,0.6139683317209289,4.546107214933938,0.16189735525950288,3.139459197444553e-10,0.1629479145775991
Hoxa7,100.0,-0.0,1.5526520349638984,0.0003541212413267936,0.04878788960527049,9.617287135044116,100.0,0.15504221194731763,0.01394277941284559,49.39691669898039,0.005552306369586339,2.0121019673592479e-07,-0.0,2.171622059996302e-11,0.05121152632413071,0.08610269486484114,0.001285053667940999,12.715892478700772,0.762307581555091,100.0,9.414526713535793,-0.0,0.31009329507716776
Hoxa9,100.0,-0.0,100.0,5.949044973543113,0.6554374366616149,15.255115868336249,25.558768419743437,0.0091510920324635,0.034683124671371836,2.0715730857811713e-10,0.0014253432077803935,-0.0,-0.0,7.668002032726622e-08,1.9378123543547505,0.10238632534063986,0.05588333215554451,4.07889026571027,0.01558263358783307,100.0,0.00035186594706557275,-0.0,2.3430857522557805e-10
Hoxb1,0.006827600314146983,-0.0,1.7478579980750032e-11,2.5790622317194565,-0.0,8.685639733496053e-08,28.71502937687145,1.2016563773826722e-06,16.91461368762239,100.0,-0.0,100.0,-0.0,-0.0,-0.0,2.187918888722701e-05,0.00014557429042103332,24.90371229664939,1.4787961699597174e-13,100.0,4.122425122748898,-0.0,-0.0
Hoxb3,29.324062942387872,-0.0,4.094410774152452,-0.0,6.268128532596412e-15,1.7548331435724034,29.259847395388366,5.141645979378184e-07,8.813527558453684,100.0,5.2419175943795544e-05,100.0,-0.0,-0.0,-0.0,0.048880038696599064,8.360163573754914e-05,53.79432714761434,63.42958512495368,100.0,100.0,-0.0,100.0
Hoxb4,33.39067999009063,-0.0,1.4350017461358289,-0.0,8.967666369560489e-10,3.869211211134728,49.684878773559156,7.497646193477021e-06,63.00973390568269,100.0,-0.0,100.0,-0.0,-0.0,4.8216373327664354e-17,0.08545386586332149,0.0005108342688725656,39.01681028938611,7.947669203165692,100.0,100.0,-0.0,60.549675400649235
Hoxb5,99.9999999997845,-0.0,20.559937009163587,-0.0,0.2826796795189573,19.72702979655092,37.142307994469824,0.0034314510264801886,44.11757075517671,40.77105724311875,1.5067547629728243e-05,72.74137841797713,-0.0,-0.0,7.313941670079565e-13,0.02069385925102489,0.005364782476520422,2.3647587869072644,6.378045348189936,9.314900731608668,59.8779819881701,-0.0,45.994984613141725
Hoxb6,99.99999999999997,-0.0,45.49142200955588,2.892982399659862e-16,3.1430773581980587e-07,12.430144948099722,9.823835889207995,0.004996051587452276,51.82621928430379,81.33118381721025,3.327090576803452e-05,20.85238230425224,-0.0,-0.0,1.1470111098230217e-09,0.10031083169854012,0.010779536825740576,7.048689625044356,0.23041083933372727,25.589703951008325,11.189206985003285,-0.0,13.857518696477465
Hoxb8,100.0,-0.0,7.071631448051785,-0.0,3.6616780532100077,20.70775645478137,99.45453104866777,0.00010237090165941107,14.80124322776009,100.0,1.0929358222898811e-07,4.495452823460528e-05,-0.0,-0.0,0.17805377431418742,0.14222700105153138,6.534637968264116e-05,51.47295965980061,0.0007310806942724318,98.2413895687423,5.158162280746021,-0.0,0.05392088534799908
Hoxb9,100.0,-0.0,22.720529848743276,-0.0,-0.0,1.9738494299074238,100.0,0.0016145359827495493,2.6130523591840765e-06,100.0,-0.0,-0.0,-0.0,-0.0,1.0272292135107744e-07,0.0025025493367364484,0.0004618011207452699,100.0,1.039370863640489e-06,100.0,18.33586497407271,-0.0,3.663155275951155e-06
Hoxc6,100.0,-0.0,100.0,5.099891755274608,-0.0,0.11933660671646285,94.39617204017209,0.018594836601641514,22.883105024936615,100.0,-0.0,2.2854560957313504e-14,-0.0,-0.0,5.591601717189536,0.35403776455421543,0.01905792703902398,32.2755378892379,4.747125161922628e-05,100.0,2.320384027140812,-0.0,0.0014173018297836209
Hoxc8,100.0,-0.0,52.9239707848606,9.857615423174396e-07,4.7444911354424316e-14,4.680377875632143,100.0,3.750234356076578e-05,31.467040958345834,53.82279489288553,-0.0,0.0012473926863812992,-0.0,-0.0,16.53673312933204,0.014588138778149656,0.0026884312786803603,26.374358643113876,7.242680863904098e-06,100.0,1.7795983054302498,-0.0,9.123047045427555e-08
Hoxc9,100.0,-0.0,58.63161354355283,0.2273624872602418,0.006148247462105042,9.693418788108637,34.83383306302996,0.0009035213528969932,4.655643264362502,33.28505148054583,-0.0,0.00045465341557398854,-0.0,-0.0,0.6512135448885099,1.2876051479755948,0.03572444914472591,5.0541624250257255,1.5087679754014378e-05,99.99974493825303,4.2031803772078787e-11,8.325943647228809e-08,-0.0
Hoxd4,100.0,-0.0,79.67981749065915,-0.0,-0.0,0.5163550154588217,90.27923890928656,7.847112012190674e-06,0.4506210831284081,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010993476236219058,0.0007938421601576624,90.35453133511184,3.164846187861565,100.0,100.0,-0.0,56.852545979733165
Hoxd9,100.0,-0.0,48.857307995475814,0.0002664166687257447,19.47791482840103,24.60795175693182,43.51631333146395,0.004060771917469326,10.56470070244859,-0.0,6.992825445911472e-11,0.015962373429130854,-0.0,3.9604929051361557e-13,1.0850309165055245,0.014222071314142583,0.01102076556965478,0.3495285420456061,0.001385684445650534,100.0,4.701468150230425e-10,5.851588167684996e-07,1.550502596321679e-10
Hsf1,7.2539499224657895,-0.0,0.012549969488730899,9.83614015884364e-15,0.0035617021490617633,0.5245601433966398,0.0007912762544136161,2.4293476593451443e-06,2.1553939370270338e-07,-0.0,55.90458760703716,0.9822297459646924,4.3394735994897945e-16,45.72287802734561,1.3752774140299748,2.0508757678005266e-06,3.943093142570205e-06,0.004479855394933367,9.99855690194064,1.178397446886322,19.413141760075373,7.639315747995417e-06,55.48273336589267
Icam2,0.13976667362120115,-0.0,5.631209468264004e-08,6.220008592059899e-12,100.0,100.0,2.995588426774661,0.19007417813739974,0.0021310155280497628,2.374865451436153e-06,0.03379269844793738,3.5501904834449924e-09,-0.0,4.229982869169222e-08,3.416349918271119e-10,0.05269589697561368,0.00010198436049119038,0.23401491001290137,0.5722994675759336,4.756739597829693,0.0002557540492175922,8.233731198225306e-10,6.86102598939928e-11
Igf1,0.03297416139917709,1.905512680576393e-06,6.885079363179764e-05,1.4488723191884623,100.0,96.605413070969,2.458822701130758,0.007313608617446565,0.002084655139790053,-0.0,2.449722508993538,2.0041010440801047e-06,-0.0,24.124167882754985,0.02536461237630736,4.225525683127794,0.0038369112227749436,0.02058559571448253,3.4039887888818665,8.44214765526583e-06,7.695981957134146,1.7409961888950497e-07,0.4595931500475051
Igfbp3,11.055918045477153,-0.0,0.6041889957556061,3.299127661480599,100.0,96.64749388066274,0.012339558401370868,0.1701051079614659,7.800120165572992,-0.0,4.899072828606985e-11,1.1030366561733334,-0.0,2.085668178202794e-10,0.003176571390356839,0.06758903177130698,0.006496335129533547,0.00904693335715847,0.37850462162772325,0.01687105230183998,0.48850684300526026,-0.0,5.601297223674489e-05
Ikzf1,13.999718471329365,100.0,0.11426909731970056,1.665081544193024,0.0017115267488433793,2.0238567159951253,8.35901279851815,4.49845255717827,8.63286922387246e-05,3.5190899262626085,1.091795792249915e-09,7.152503609486702e-11,-0.0,2.227491169881935e-06,0.053626022249622436,0.052571412941782934,0.02646844077226236,0.7885497460858686,0.02158182682728668,0.057647351553841444,0.00033072824889988776,0.014822240685794456,0.000663572320930705
Irx1,-0.0,-0.0,-0.0,99.99999012757529,-0.0,2.6806643563179144e-09,1.3021499609118879e-08,2.0638579988116635e-06,3.2953142837429107e-11,70.95145275893,-0.0,-0.0,100.0,24.729802129722717,2.4584066346263715,20.248753308769675,0.0015466771339347678,6.591182165863761,3.731947295561382e-14,-0.0,-0.0,21.061605732584137,-0.0
Irx2,-0.0,-0.0,2.0867856453837265e-09,59.90841743193024,-0.0,5.958017190291087e-07,2.1677092203394355e-08,6.167333735276712e-06,1.870120255890816e-12,4.8216373327664354e-17,0.0002194637936203883,-0.0,100.0,4.3480074175815934e-10,68.09115048959256,0.05812802419170376,0.0059085951484099284,0.026615836632460237,1.3982748265022887e-14,0.181463779985855,-0.0,7.9704485031815535,-0.0
Irx3,100.0,-0.0,0.0007506744417578136,3.85730986621315e-16,-0.0,0.0007681088514784233,69.43168269091667,6.578233667684248e-08,0.6694490964900199,28.634563424146066,12.526319523307974,1.9286549331065747e-16,99.99986182033776,5.744479635527876,25.660596256614582,43.87691552554133,1.1444658207816148e-05,0.919034708176948,9.617671771402374e-12,-0.0,-0.0,1.474100436114712e-07,-0.0
Irx5,19.122892478511268,-0.0,1.2492044199695775e-06,1.803166387227078e-07,1.3134190259344627e-09,0.0009342091891010657,15.712882004233588,9.407143795819887e-05,0.4038848343923701,1.58256401816476,1.1280050207594883,3.462043737815237e-07,30.016305467309355,50.53051361179238,9.039595819727039,2.3942442894769105,0.00015223357542259867,1.1645535303475933,0.014565405894691956,1.1814506173011626e-11,3.382860752670248e-13,4.8216373327664354e-17,1.4554510288029117e-06
Isl1,100.0,-0.0,13.918355825485872,100.0,3.617555227399755,6.188494341626777,0.9877309239488729,0.0011399814894088962,5.497382057435082,-0.0,-0.0,100.0,-0.0,-0.0,11.00330083909462,0.00032875524858673677,0.11215102466944753,0.013543583135343748,1.148984775744908e-07,0.3159697076670292,-0.0,16.933145793015512,-0.0
Itga3,1.0834864407803277,-0.0,0.09093703148999903,100.0,1.9781028255199995,11.376888231593261,0.04245419201086108,1.3127637940251197e-06,66.97969037539823,-0.0,-0.0,0.9613396772428439,-0.0,1.4913324270272192e-12,100.0,26.905219062324473,1.8097451751882276,5.102729180490924e-06,-0.0,-0.0,-0.0,9.157504742386713,-0.0
Itga4,0.0003737716720106194,5.911232037269503e-07,1.7491808623986642,-0.0,64.29330524128538,44.3821013988918,1.0139558019538017,0.177912636637456,14.75402228881463,1.977980283025279e-12,58.14491710200006,0.01972003119659945,-0.0,6.28849067638303,0.004692528269477218,0.5000718579468076,0.0985175800924043,0.15420962341947514,0.1841902245713809,1.3160156735976261e-07,0.0015269709895529946,1.512067713595647e-06,1.6699724598743606
Jarid2,1.8030669756086215,3.2948669235187293e-07,8.04634838092808e-13,88.20577018415277,-0.0,2.4847558680743474e-05,0.00083469896475285,3.046046171411462e-05,-0.0,-0.0,1.3293123810393508,1.8819938916755912,100.0,-0.0,0.0010415714585361455,0.0012083246291489018,0.009265528750465398,1.2161451184167032e-06,7.956324729518448e-06,-0.0,2.072452794160649e-06,90.94178915316283,0.013521769986713228
Kcng1,2.370341809827501e-06,-0.0,2.6268557285704047e-05,-0.0,-0.0,0.10403959531257961,0.21775598769469398,0.001467640010930192,10.548643973908664,38.58154653013806,1.8428297885837225e-13,100.0,95.85968103497348,-0.0,0.00023490048510687109,0.0047569113258352225,0.008967855717081079,2.4880838002563963,4.3439402247604895e-08,5.188583391115983e-07,6.894941385856057e-15,1.9229282113333445e-06,2.797513980471987e-13
Kdr,0.03411299682258542,-0.0,2.656952409888722,-0.0,100.0,100.0,1.3446630389158114,0.8993634162511296,8.336285649654421,-0.0,8.303806522730691e-05,6.346331765867722e-07,-0.0,1.9822635044212944e-08,2.443605800246717e-13,9.894447199141224e-05,0.0008363410279335848,1.5106205508165567e-06,3.6163472132180843,0.00020451344453918687,1.2475082559450557e-09,0.532202895733924,5.685192579068625e-13
Kitl,99.80827176359743,-0.0,2.1172490469040346,22.28042504961274,3.9167724402629145,5.3270598621177365,10.774537693703419,0.00012796013312068463,13.066961716664586,0.7256213778840741,1.2911307283982623,26.88178826348819,-0.0,3.9384098061681375e-12,0.11418573939394312,0.29514282475544007,0.0036738794449038916,0.22661818164464828,3.5631592825581307e-06,0.4437262696194345,0.002019920730630482,0.519708847301571,5.2308930882493373e-11
Klb,1.2369683756812837,0.0017176076928155576,0.13602969598619707,21.391050406372656,1.3273145112089484,13.400546398387524,4.381603011673935,0.01692411298334272,0.48960407285618307,0.06749012806246898,0.251889363205359,0.06547170882654972,-0.0,6.02116716061973,1.2204566368892893,0.7132116925344292,0.001913700405373832,0.3269756251871291,0.3783047952050436,1.4859279705369248,0.09297690945128291,1.923211930559363e-08,5.6223877470800785
Klf1,0.09878749435257331,100.0,0.007375844586080508,2.8698587526051547e-09,2.040790163192904,7.456738319624285,0.3777254711438261,19.854498798482222,0.0008710876263772759,2.892982399659862e-16,2.8052286002044184e-13,2.794707207256244e-08,-0.0,2.7979214508497053e-05,8.584722763071135e-11,0.07799795763627183,0.003697884079233079,0.2658709722063314,0.0005840454986335016,0.0010026920710975295,2.9735037431180785e-13,0.005377860950086092,0.2836260866994687
Kmt2b,0.880620781083214,2.5940408850291173e-13,1.7920920778327914e-05,7.168591778445959,-0.0,-0.0,0.7768132459281426,3.114493965150115e-05,2.892982399659862e-16,-0.0,38.55533454074822,6.498659011203037,10.9332030409796,7.621086444119603,3.206721575998916,1.2700868190532607e-08,0.012723420013514761,0.40578426946597457,3.1844769416570724,0.2825647551055638,13.356092051219044,0.0380580424068313,19.6061489542457
Kmt2d,2.4028581619944545,0.01678538522593522,3.6855101079731467e-10,7.4955984852403095,-0.0,1.674732230665085e-05,0.580667082949812,0.0015115862886946336,-0.0,-0.0,22.689660492706977,9.92357760088618,0.20806599884079174,7.683170945736698,0.28638323255006365,2.5268267668545056e-05,9.272162108772436e-06,0.0010744015337485553,9.14599527364491,21.189590526169894,57.98959996721516,9.044427308812697e-13,38.92500989211805
Krt18,69.65040762069295,-0.0,100.0,100.0,-0.0,0.10436563363100053,3.953742612868657e-14,5.50636383984812e-10,100.0,-0.0,-0.0,100.0,-0.0,-0.0,100.0,52.89469393794125,7.227929695176955,-0.0,-0.0,-0.0,-0.0,100.0,-0.0
Ldhb,16.561514544364353,-0.0,0.05870885607579517,100.0,-0.0,0.008609048441281224,2.8898439968814306e-10,4.485907529935063e-05,0.9823147194132232,-0.0,0.10436734504397939,99.99999999793049,5.9137381886782965e-12,0.0033931107348739676,2.099967050440818,0.5660433458255022,0.0637126670296001,8.554070840170413e-05,0.003308130738740788,-0.0,3.355377419873459e-13,87.58951444018086,0.0071979601044253605
Lef1,100.0,-0.0,0.003341998308124285,-0.0,-0.0,0.022782410580695703,100.0,4.8216373327664354e-17,-0.0,-0.0,100.0,-0.0,9.806133969634052,2.892982399659862e-16,20.6998160984947,-0.0,4.193384000828634e-08,0.08984625522147352,1.4919370474333913,100.0,100.0,-0.0,3.921578482458909
Lefty1,8.927735412887731,1.0426790732119934e-12,0.1770205523963511,0.003113996326660842,0.3959191799417989,8.117569767775363,6.21570132420816,0.10431962712187148,1.996377007171697,6.05128317669486,9.01586054404147,8.491383494722996,-0.0,0.0016859964339498924,4.77752973654973,2.7171913002181474,0.055483040526294575,3.358418058140093,0.16344096010955048,0.11828453432463738,0.53425586368677,0.03290262012901425,0.00703682071345162
Lefty2,9.189121861887822,-0.0,11.35764216038663,5.785964799319727e-16,2.3576890446774614e-11,3.039443530163507,9.18467790221549,0.015122715565711356,0.5156245596125447,1.6764828172286421,5.354754120970997,2.1819026338232155e-05,0.2632800716301797,8.774383054708482,6.591723579960445,0.5489427246612297,0.001213250327285177,1.4957784239860707,0.2251041622842955,0.8381387791130518,6.602295828540092,-0.0,2.016713700714566
Lfng,-0.0,-0.0,-0.0,-0.0,-0.0,2.2854560957313504e-14,-0.0,3.435440462890195e-07,-0.0,100.0,1.1099409140029752e-13,-0.0,100.0,-0.0,0.004565420033197956,0.029883390926333415,9.667691192237313e-06,18.239017592089247,1.79439161997543e-11,100.0,-0.0,-0.0,-0.0
Lhx1,43.529801187137934,-0.0,0.02662689440178073,-0.0,5.949328611842847,15.289545507553237,42.913288019031796,0.02003817069757072,11.414516676444814,-0.0,0.17891384286055032,53.242840940684175,-0.0,5.629290359446522e-09,0.008440822460250446,0.0018501025617544387,0.010456836812530798,0.31978756050237217,0.00205511476710051,73.03706783635117,0.41257976960892273,48.85737800253434,3.0359949680292038e-06
Lhx2,0.6003553517042445,-0.0,0.052094934826499774,-0.0,3.539081802250708e-14,0.26448906752928864,6.284917923282512,0.0017650735830487432,6.241747157343014,-0.0,0.0041357794971387364,1.887872445442617e-05,100.0,-0.0,0.05824761340358838,0.0030045507870086257,0.015058658777248062,0.024125432808061825,2.528435923961755e-07,0.015202685776349962,0.004924730146695414,8.596915062863873e-06,2.0861930661526825e-09
Lin28a,17.461515660440615,-0.0,-0.0,62.47446570983337,-0.0,-0.0,0.03253034979308082,-0.0,-0.0,52.255310144147565,92.89015253884338,3.6911277167226673,100.0,-0.0,72.15115838449698,-0.0,0.0221785557247718,0.6842252724886071,-0.0,-0.0,-0.0,-0.0,-0.0
Lmo2,14.560651659667313,14.581144527644108,0.007575906908115283,-0.0,100.0,100.0,0.5854120156518321,0.38516495756649394,3.090341487489413e-07,-0.0,5.413716781923233e-07,1.4376051388849965e-08,-0.0,0.11900952983247656,0.005171247901569038,1.456878735520583e-05,0.003927310669101708,0.012277459887578602,4.64694134865142,43.54706258482716,-0.0,3.737106147480293,4.185181204841468e-14
Lrrc46,6.634960877022354,-0.0,2.45881253528245,-0.0,1.2880435858219488,9.559271689614777,3.328731409904006,0.00491379687494268,31.45024713805291,1.3693445205578139e-10,10.958834232105444,3.623481930294175e-06,0.0003604107742785455,1.343691010867329,2.25812692180706,0.2885178641493474,0.029351999324290484,0.06884810144782542,0.765971655587558,0.5736964673722047,0.6773323645511644,0.0002775167456646247,5.104494681773285
Lum,0.000651613522228763,-0.0,0.030206155102226667,3.522066632824034e-08,0.3450073945566444,5.219614256438874,0.42451284523586286,0.002518317266760955,50.64495144172895,1.6586432424716855e-14,19.58047619626683,7.926337827780403e-12,-0.0,100.0,12.186133189529071,0.6380766022544966,0.014388122934110632,0.06083556197996222,7.4211100347451415,0.00556070243444433,0.6744515989285289,-0.0,19.753255841529683
Lyl1,1.4816891523593783e-13,100.0,0.3068278267496809,-0.0,100.0,100.0,0.48946376806309316,14.076173116154436,1.2537221392677383e-12,-0.0,4.359772692682622e-12,4.8216373327664354e-17,-0.0,1.6937752745819281,-0.0,14.986402890578807,0.004424110297098051,0.0005621504448602167,0.7113609448029183,7.897348934236228e-05,5.090119546257575e-06,1.755558152860614e-13,2.1185314788104462e-07
Lypd6b,8.550600323342334,-0.0,0.43645208758300114,0.798451710100882,0.43060690248784306,4.167355908932019,5.217981830907154,0.00027766203444836796,0.036488358104275406,0.20026602812051236,0.3944169948740576,4.274640220586898e-06,-0.0,0.24634313875988542,29.93236128269286,6.330611351201041,0.006988319581133861,0.7054920237296,1.450669195052064,32.89418793175357,31.181628301947757,3.889399002048805e-07,2.8540513480736696
Marcks,-0.0,-0.0,3.839652549834167e-10,-0.0,12.745655983478128,28.96977620583932,-0.0,9.042016490146309e-13,0.4427059639331933,-0.0,100.0,0.3726427805926164,40.20402388734649,100.0,-0.0,1.556010471855963e-08,6.835827186719537e-07,2.595210312424105e-06,100.0,-0.0,8.453905518098015,-0.0,100.0
Mcl1,3.457300779066541,-0.0,8.086110886500983e-08,-0.0,0.011996158509143387,0.9288600357588399,0.6950975215095205,2.9247892795059306e-07,1.4464911998299308e-16,27.097644878384838,27.613097105482534,4.792234622007275e-06,7.110623509557574,5.6413049397317705,6.592606407873484e-10,0.0004420341183463728,1.4273557478288498e-05,4.086846986621828,2.455296307994114,2.9837962224318706,20.688301546650298,-0.0,6.3949061962200915
Mef2c,3.6710269068014786e-08,-0.0,4.8292530739006e-06,-0.0,100.0,52.59945804726279,0.00010288597422692408,0.5945296756480989,4.426082796630701e-05,-0.0,33.26824716125196,0.1898072274361299,-0.0,2.482777642895748,-0.0,4.334504335561638e-06,0.19796806082732651,0.0005974700032790797,2.1430466501717373,5.593909886766168e-07,1.2991174136012182,100.0,0.015593534152170605
Meis1,12.334614910487549,-0.0,0.54434478500759,0.21447805710420575,-0.0,6.939782613056275e-13,3.9632437470696953,1.4858477628300264e-08,15.885885285025765,99.99999934542026,-0.0,100.0,-0.0,-0.0,0.008686986204543001,0.016596866589535658,0.002388013264882253,1.4925865501877174,6.384691183165258,0.10620663844844458,55.072463654357385,3.565035316299736,13.589567462088104
Meis2,27.020079848028445,-0.0,-0.0,0.3505992914028685,-0.0,-0.0,23.07624254975814,2.2902777330641173e-14,0.00035595442672707323,99.99999999991867,0.12383800606575901,100.0,-0.0,-0.0,35.81609747563293,3.689001670728472,5.411409586046648e-07,1.7232799563175145,22.919343008788285,4.755443969410846e-10,100.0,6.930187560287895e-10,16.161259258880385
Meox1,-0.0,-0.0,-0.0,-0.0,1.0341756337338076e-10,12.71297597999416,12.052559323825479,0.0001541763467362657,-0.0,-0.0,1.724409061977663,0.26180436024111997,-0.0,100.0,9.001320937055996e-06,14.327052502584227,0.0001770477662699813,0.1996116304757776,100.0,100.0,100.0,-0.0,100.0
Mesp2,29.617989293960942,4.608520962660605e-13,0.0006916798304109146,7.192531861549437e-07,0.09552868213851119,2.364919436135369,16.135780283708357,0.0010968513832930464,0.05977677517639642,19.421803715779138,0.0031735965256500295,0.11133036581732149,-0.0,2.176873185852329e-06,0.07525657279051816,0.41092432011770275,0.007592528541676927,1.7529419267946589,0.0003815035154218629,100.0,0.04302198700888375,4.1358554628640796e-06,0.13429737627283717
Mixl1,3.247168433436676,-0.0,0.22621498842644233,0.0879432515944555,7.337851004379453e-05,7.6362521887078785,7.553561643206189,0.0007949760557033424,1.558904623868092,2.3229437259177748,0.040877098566931905,0.005080970664106817,0.020289175770939034,0.009600353878726157,7.955060437195836,0.30398591971107786,0.009988687302371686,0.46571318790821814,1.6893355412405684,0.012140992950520388,1.861946830711203,0.04316677125560754,1.759585512129919
Mkrn1,2.844766026332206e-15,8.150951052777109e-08,-0.0,4.564829366723772,-0.0,1.757141995262185e-07,0.502583016890194,0.011237757236502029,-0.0,76.20133938043915,4.8216373327664354e-17,-0.0,100.0,4.2663664898547565e-10,5.31270181571311,0.00044044170936005525,0.00027034009532375127,8.851258942493734,0.001529990098849198,0.00804099106284732,0.46306886047694523,-0.0,2.736714729554709e-06
